province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url,directory_url,catalogue_url
sussex,craft_lodge,8035,Greenstede Lodge,,East Grinstead,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8039,Saltdean Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8042,Brighthelmstone Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8049,Wisborough Green Lodge,,Wisborough Green,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8072,Langport Lodge,,Eastbourne,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8102,Arthur Jolly Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8104,Handcross Lodge,,Crawley,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8169,Rudyard Kipling Lodge,,Battle,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8195,Sussex Provincial Grand Stewards Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8243,Hamelesham Lodge,,Herstmonceux,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8256,Bishop Edward Story Lodge,,Chichester,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8280,Pagham Lodge,,Bognor Regis,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8296,Manor Royal Lodge,,Crawley,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8303,Shoreham Beach Lodge,,Worthing,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8318,Pevensey Castle Lodge,,Eastbourne,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8369,Hoove Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8449,East Sussex Masters Lodge,,Battle,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8450,Sompting Lodge,,Worthing,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8504,Aviation and Combined Services Lodge,,Horsham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8573,Crowborough Beacon Lodge,,Uckfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8609,Chaggeley Lodge,,Uckfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8630,King Harold Lodge,,Battle,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8648,Stane Street Lodge,,Horsham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8708,Hinge of Friendship Lodge,,East Grinstead,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8863,Witterings Lodge,,Chichester,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,8963,West Sussex Masters Lodge,,Chichester,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9024,Simon de Montfort Lodge,,Lewes,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9053,Chatsworth Lodge,,Eastbourne,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9080,Wadhurst Lodge,,Burwash Weald,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9117,Bond of Friendship Lodge,,Littlehampton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9141,Lodge of Peace and Fraternity,,Peacehaven,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9414,Sir Leonard Barford Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9450,Templar Aquila Lodge,,Herstmonceux,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9590,Daylight Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9846,David Llewellyn Lodge,,Eastbourne,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9860,Worthing Lodge of Installed Masters,,Worthing,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9871,Sussex Motorcycling Lodge,,Southwick,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9912,Bundle of Sticks Lodge,,Lewes,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9918,Seven Sisters Lodge,,Peacehaven,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,9976,Ferring Contemporary Lodge,,Worthing,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,10004,Classic Motoring Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,10034,Sussex Railway Lodge,,N/A,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,10041,East Sussex Services Lodge,,Eastbourne,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
